sku,semana,anio_relativo,ventas_unidades
SKU_034,60,2,293
SKU_034,61,2,271
SKU_034,62,2,291
SKU_034,63,2,260
SKU_034,64,2,239
SKU_034,65,2,318
SKU_034,66,2,286
SKU_034,67,2,210
SKU_034,68,2,244
SKU_034,69,2,188
SKU_034,70,2,163
SKU_034,71,2,212
SKU_034,72,2,126
SKU_034,73,2,175
SKU_034,74,2,133
SKU_034,75,2,120
SKU_034,76,2,116
SKU_034,77,2,103
SKU_034,78,2,72
SKU_034,79,2,78
SKU_034,80,2,60
SKU_034,81,2,41
SKU_034,82,2,66
SKU_034,83,2,43
SKU_034,84,2,39
SKU_034,85,2,32
SKU_034,86,2,23
SKU_034,87,2,31
SKU_034,88,2,35
SKU_034,89,2,40
SKU_034,90,2,47
SKU_034,91,2,53
SKU_034,92,2,59
SKU_034,93,2,64
SKU_034,94,2,59
SKU_034,95,2,101
SKU_034,96,2,113
SKU_034,97,2,163
SKU_034,98,2,112
SKU_034,99,2,170
SKU_034,100,2,224
SKU_034,101,2,188
SKU_034,102,2,199
SKU_034,103,2,225
SKU_034,104,2,298
SKU_035,1,1,177
SKU_035,2,1,225
SKU_035,3,1,199
SKU_035,4,1,214
SKU_035,5,1,237
SKU_035,6,1,292
SKU_035,7,1,535
SKU_035,8,1,263
SKU_035,9,1,232
SKU_035,10,1,334
SKU_035,11,1,224
SKU_035,12,1,213
SKU_035,13,1,166
SKU_035,14,1,264
SKU_035,15,1,239
SKU_035,16,1,270
SKU_035,17,1,148
SKU_035,18,1,213
SKU_035,19,1,164
SKU_035,20,1,167
SKU_035,21,1,102
SKU_035,22,1,149
SKU_035,23,1,121
SKU_035,24,1,102
SKU_035,25,1,92
SKU_035,26,1,64
SKU_035,27,1,56
SKU_035,28,1,48
SKU_035,29,1,32
SKU_035,30,1,42
SKU_035,31,1,37
SKU_035,32,1,25
SKU_035,33,1,41
SKU_035,34,1,23
SKU_035,35,1,26
SKU_035,36,1,25
SKU_035,37,1,27
SKU_035,38,1,43
SKU_035,39,1,43
SKU_035,40,1,68
SKU_035,41,1,62
SKU_035,42,1,62
SKU_035,43,1,99
SKU_035,44,1,105
SKU_035,45,1,121
SKU_035,46,1,144
SKU_035,47,1,122
SKU_035,48,1,146
SKU_035,49,1,158
SKU_035,50,1,141
SKU_035,51,1,180
SKU_035,52,1,238
SKU_035,53,2,217
SKU_035,54,2,175
SKU_035,55,2,174
SKU_035,56,2,292
SKU_035,57,2,236
SKU_035,58,2,220
SKU_035,59,2,236
SKU_035,60,2,192
SKU_035,61,2,298
SKU_035,62,2,229
SKU_035,63,2,289
SKU_035,64,2,236
SKU_035,65,2,276
SKU_035,66,2,227
SKU_035,67,2,236
SKU_035,68,2,220
SKU_035,69,2,205
SKU_035,70,2,184
SKU_035,71,2,157
SKU_035,72,2,192
SKU_035,73,2,117
SKU_035,74,2,122
SKU_035,75,2,109
SKU_035,76,2,102
SKU_035,77,2,78
SKU_035,78,2,76
SKU_035,79,2,60
SKU_035,80,2,40
SKU_035,81,2,44
SKU_035,82,2,31
SKU_035,83,2,23
SKU_035,84,2,28
SKU_035,85,2,27
SKU_035,86,2,26
SKU_035,87,2,27
SKU_035,88,2,20
SKU_035,89,2,25
SKU_035,90,2,48
SKU_035,91,2,37
SKU_035,92,2,57
SKU_035,93,2,55
SKU_035,94,2,73
SKU_035,95,2,76
SKU_035,96,2,104
SKU_035,97,2,111
SKU_035,98,2,114
SKU_035,99,2,114
SKU_035,100,2,155
SKU_035,101,2,133
SKU_035,102,2,187
SKU_035,103,2,261
SKU_035,104,2,239
SKU_036,1,1,212
SKU_036,2,1,198
SKU_036,3,1,147
SKU_036,4,1,171
SKU_036,5,1,261
SKU_036,6,1,196
SKU_036,7,1,123
SKU_036,8,1,219
SKU_036,9,1,188
SKU_036,10,1,181
SKU_036,11,1,216
SKU_036,12,1,184
SKU_036,13,1,184
SKU_036,14,1,176
SKU_036,15,1,205
SKU_036,16,1,174
SKU_036,17,1,165
SKU_036,18,1,173
SKU_036,19,1,144
SKU_036,20,1,129
SKU_036,21,1,131
SKU_036,22,1,122
SKU_036,23,1,96
SKU_036,24,1,88
SKU_036,25,1,67
SKU_036,26,1,57
SKU_036,27,1,62
SKU_036,28,1,50
SKU_036,29,1,42
SKU_036,30,1,35
SKU_036,31,1,28
SKU_036,32,1,27
SKU_036,33,1,26
SKU_036,34,1,25
SKU_036,35,1,22
SKU_036,36,1,30
SKU_036,37,1,29
SKU_036,38,1,36
SKU_036,39,1,41
SKU_036,40,1,48
SKU_036,41,1,49
SKU_036,42,1,71
SKU_036,43,1,107
SKU_036,44,1,81
SKU_036,45,1,98
SKU_036,46,1,102
SKU_036,47,1,112
SKU_036,48,1,164
SKU_036,49,1,130
SKU_036,50,1,145
SKU_036,51,1,127
SKU_036,52,1,157
SKU_036,53,2,138
SKU_036,54,2,213
SKU_036,55,2,286
SKU_036,56,2,196
SKU_036,57,2,159
SKU_036,58,2,245
SKU_036,59,2,194
SKU_036,60,2,261
SKU_036,61,2,209
SKU_036,62,2,195
SKU_036,63,2,206
SKU_036,64,2,230
SKU_036,65,2,194
SKU_036,66,2,179
SKU_036,67,2,179
SKU_036,68,2,142
SKU_036,69,2,175
SKU_036,70,2,113
SKU_036,71,2,133
SKU_036,72,2,146
SKU_036,73,2,125
SKU_036,74,2,117
SKU_036,75,2,95
SKU_036,76,2,99
SKU_036,77,2,84
SKU_036,78,2,68
SKU_036,79,2,62
SKU_036,80,2,51
SKU_036,81,2,55
SKU_036,82,2,26
SKU_036,83,2,29
SKU_036,84,2,26
SKU_036,85,2,25
SKU_036,86,2,18
SKU_036,87,2,19
SKU_036,88,2,44
SKU_036,89,2,27
SKU_036,90,2,23
SKU_036,91,2,40
SKU_036,92,2,33
SKU_036,93,2,46
SKU_036,94,2,75
SKU_036,95,2,93
SKU_036,96,2,68
SKU_036,97,2,90
SKU_036,98,2,106
SKU_036,99,2,149
SKU_036,100,2,119
SKU_036,101,2,130
SKU_036,102,2,186
SKU_036,103,2,153
SKU_036,104,2,190
SKU_037,1,1,94
SKU_037,2,1,123
SKU_037,3,1,99
SKU_037,4,1,114
SKU_037,5,1,157
SKU_037,6,1,141
SKU_037,7,1,137
SKU_037,8,1,128
SKU_037,9,1,139
SKU_037,10,1,148
SKU_037,11,1,160
SKU_037,12,1,82
SKU_037,13,1,115
SKU_037,14,1,129
SKU_037,15,1,118
SKU_037,16,1,120
SKU_037,17,1,110
SKU_037,18,1,94
SKU_037,19,1,83
SKU_037,20,1,79
SKU_037,21,1,86
SKU_037,22,1,57
SKU_037,23,1,56
SKU_037,24,1,49
SKU_037,25,1,50
SKU_037,26,1,32
SKU_037,27,1,30
SKU_037,28,1,24
SKU_037,29,1,15
SKU_037,30,1,10
SKU_037,31,1,7
SKU_037,32,1,5
SKU_037,33,1,6
SKU_037,34,1,6
SKU_037,35,1,6
SKU_037,36,1,5
SKU_037,37,1,6
SKU_037,38,1,14
SKU_037,39,1,15
SKU_037,40,1,18
SKU_037,41,1,32
SKU_037,42,1,34
SKU_037,43,1,44
SKU_037,44,1,47
SKU_037,45,1,53
SKU_037,46,1,63
SKU_037,47,1,57
SKU_037,48,1,80
SKU_037,49,1,93
SKU_037,50,1,124
SKU_037,51,1,106
SKU_037,52,1,73
SKU_037,53,2,117
SKU_037,54,2,219
SKU_037,55,2,147
SKU_037,56,2,118
SKU_037,57,2,150
SKU_037,58,2,124
SKU_037,59,2,113
SKU_037,60,2,134
SKU_037,61,2,143
SKU_037,62,2,101
SKU_037,63,2,114
SKU_037,64,2,134
SKU_037,65,2,121
SKU_037,66,2,132
SKU_037,67,2,97
SKU_037,68,2,124
SKU_037,69,2,86
SKU_037,70,2,121
SKU_037,71,2,66
SKU_037,72,2,101
SKU_037,73,2,77
SKU_037,74,2,80
SKU_037,75,2,58
SKU_037,76,2,51
SKU_037,77,2,40
SKU_037,78,2,28
SKU_037,79,2,24
SKU_037,80,2,16
SKU_037,81,2,12
SKU_037,82,2,11
SKU_037,83,2,6
SKU_037,84,2,6
SKU_037,85,2,4
SKU_037,86,2,6
SKU_037,87,2,5
SKU_037,88,2,7
SKU_037,89,2,8
SKU_037,90,2,13
SKU_037,91,2,13
SKU_037,92,2,20
SKU_037,93,2,22
SKU_037,94,2,30
SKU_037,95,2,38
SKU_037,96,2,42
SKU_037,97,2,45
SKU_037,98,2,36
SKU_037,99,2,46
SKU_037,100,2,67
SKU_037,101,2,96
SKU_037,102,2,73
SKU_037,103,2,82
SKU_037,104,2,140
SKU_038,1,1,212
SKU_038,2,1,258
SKU_038,3,1,282
SKU_038,4,1,292
SKU_038,5,1,210
SKU_038,6,1,268
SKU_038,7,1,212
SKU_038,8,1,385
SKU_038,9,1,213
SKU_038,10,1,234
SKU_038,11,1,230
SKU_038,12,1,206
SKU_038,13,1,309
SKU_038,14,1,336
SKU_038,15,1,218
SKU_038,16,1,178
SKU_038,17,1,138
SKU_038,18,1,185
SKU_038,19,1,168
SKU_038,20,1,144
SKU_038,21,1,148
SKU_038,22,1,134
SKU_038,23,1,116
SKU_038,24,1,90
SKU_038,25,1,66
SKU_038,26,1,72
SKU_038,27,1,52
SKU_038,28,1,45
SKU_038,29,1,33
SKU_038,30,1,17
SKU_038,31,1,11
SKU_038,32,1,10
SKU_038,33,1,9
SKU_038,34,1,12
SKU_038,35,1,11
SKU_038,36,1,13
SKU_038,37,1,15
SKU_038,38,1,22
SKU_038,39,1,63
SKU_038,40,1,43
SKU_038,41,1,53
SKU_038,42,1,80
SKU_038,43,1,81
SKU_038,44,1,90
SKU_038,45,1,97
SKU_038,46,1,140
SKU_038,47,1,170
SKU_038,48,1,159
SKU_038,49,1,212
SKU_038,50,1,136
SKU_038,51,1,206
SKU_038,52,1,221
SKU_038,53,2,210
SKU_038,54,2,336
SKU_038,55,2,255
SKU_038,56,2,250
SKU_038,57,2,227
SKU_038,58,2,195
SKU_038,59,2,249
SKU_038,60,2,324
SKU_038,61,2,255
SKU_038,62,2,244
SKU_038,63,2,327
SKU_038,64,2,320
SKU_038,65,2,278
SKU_038,66,2,231
SKU_038,67,2,227
SKU_038,68,2,196
SKU_038,69,2,177
SKU_038,70,2,163
SKU_038,71,2,161
SKU_038,72,2,136
SKU_038,73,2,110
SKU_038,74,2,131
SKU_038,75,2,115
SKU_038,76,2,151
SKU_038,77,2,72
SKU_038,78,2,68
SKU_038,79,2,55
SKU_038,80,2,39
SKU_038,81,2,33
SKU_038,82,2,24
SKU_038,83,2,15
SKU_038,84,2,10
SKU_038,85,2,10
SKU_038,86,2,9
SKU_038,87,2,10
SKU_038,88,2,10
SKU_038,89,2,12
SKU_038,90,2,23
SKU_038,91,2,35
SKU_038,92,2,35
SKU_038,93,2,54
SKU_038,94,2,55
SKU_038,95,2,76
SKU_038,96,2,85
SKU_038,97,2,121
SKU_038,98,2,114
SKU_038,99,2,166
SKU_038,100,2,155
SKU_038,101,2,160
SKU_038,102,2,157
SKU_038,103,2,217
SKU_038,104,2,253
SKU_039,1,1,268
SKU_039,2,1,362
SKU_039,3,1,343
SKU_039,4,1,278
SKU_039,5,1,285
SKU_039,6,1,327
SKU_039,7,1,270
SKU_039,8,1,364
SKU_039,9,1,326
SKU_039,10,1,317
SKU_039,11,1,331
SKU_039,12,1,369
SKU_039,13,1,291
SKU_039,14,1,268
SKU_039,15,1,318
SKU_039,16,1,281
SKU_039,17,1,219
SKU_039,18,1,213
SKU_039,19,1,201
SKU_039,20,1,187
SKU_039,21,1,127
SKU_039,22,1,108
SKU_039,23,1,106
SKU_039,24,1,90
SKU_039,25,1,80
SKU_039,26,1,79
SKU_039,27,1,39
SKU_039,28,1,46
SKU_039,29,1,27
SKU_039,30,1,22
SKU_039,31,1,17
SKU_039,32,1,13
SKU_039,33,1,11
SKU_039,34,1,12
SKU_039,35,1,16
SKU_039,36,1,12
SKU_039,37,1,14
SKU_039,38,1,23
SKU_039,39,1,34
SKU_039,40,1,44
SKU_039,41,1,58
SKU_039,42,1,57
SKU_039,43,1,76
SKU_039,44,1,104
SKU_039,45,1,121
SKU_039,46,1,130
SKU_039,47,1,157
SKU_039,48,1,182
SKU_039,49,1,225
SKU_039,50,1,213
SKU_039,51,1,248
SKU_039,52,1,230
SKU_039,53,2,288
SKU_039,54,2,294
SKU_039,55,2,328
SKU_039,56,2,332
SKU_039,57,2,335
SKU_039,58,2,309
SKU_039,59,2,329
SKU_039,60,2,369
SKU_039,61,2,286
SKU_039,62,2,285
SKU_039,63,2,317
SKU_039,64,2,320
SKU_039,65,2,255
SKU_039,66,2,277
SKU_039,67,2,263
SKU_039,68,2,168
SKU_039,69,2,228
SKU_039,70,2,214
SKU_039,71,2,196
SKU_039,72,2,221
SKU_039,73,2,134
SKU_039,74,2,127
SKU_039,75,2,77
SKU_039,76,2,100
SKU_039,77,2,85
SKU_039,78,2,69
SKU_039,79,2,69
SKU_039,80,2,52
SKU_039,81,2,46
SKU_039,82,2,23
SKU_039,83,2,19
SKU_039,84,2,12
SKU_039,85,2,11
SKU_039,86,2,9
SKU_039,87,2,12
SKU_039,88,2,14
SKU_039,89,2,22
SKU_039,90,2,25
SKU_039,91,2,30
SKU_039,92,2,38
SKU_039,93,2,65
SKU_039,94,2,55
SKU_039,95,2,99
SKU_039,96,2,122
SKU_039,97,2,136
SKU_039,98,2,88
SKU_039,99,2,180
SKU_039,100,2,190
SKU_039,101,2,180
SKU_039,102,2,284
SKU_039,103,2,227
SKU_039,104,2,287
SKU_040,1,1,125
SKU_040,2,1,179
SKU_040,3,1,191
SKU_040,4,1,163
SKU_040,5,1,180
SKU_040,6,1,183
SKU_040,7,1,154
SKU_040,8,1,185
SKU_040,9,1,150
SKU_040,10,1,153
SKU_040,11,1,193
SKU_040,12,1,185
SKU_040,13,1,139
SKU_040,14,1,133
SKU_040,15,1,129
SKU_040,16,1,149
SKU_040,17,1,107
SKU_040,18,1,123
SKU_040,19,1,119
SKU_040,20,1,95
SKU_040,21,1,100
SKU_040,22,1,73
SKU_040,23,1,64
SKU_040,24,1,49
SKU_040,25,1,55
SKU_040,26,1,35
SKU_040,27,1,33
SKU_040,28,1,24
SKU_040,29,1,15
SKU_040,30,1,12
SKU_040,31,1,10
SKU_040,32,1,7
SKU_040,33,1,5
SKU_040,34,1,7
SKU_040,35,1,6
SKU_040,36,1,10
SKU_040,37,1,9
SKU_040,38,1,12
SKU_040,39,1,22
SKU_040,40,1,17
SKU_040,41,1,31
SKU_040,42,1,50
SKU_040,43,1,46
SKU_040,44,1,42
SKU_040,45,1,62
SKU_040,46,1,92
SKU_040,47,1,90
SKU_040,48,1,83
SKU_040,49,1,94
SKU_040,50,1,105
SKU_040,51,1,130
SKU_040,52,1,158
SKU_040,53,2,171
SKU_040,54,2,156
SKU_040,55,2,122
SKU_040,56,2,126
SKU_040,57,2,174
SKU_040,58,2,58
SKU_040,59,2,160
SKU_040,60,2,174
SKU_040,61,2,137
SKU_040,62,2,139
SKU_040,63,2,158
SKU_040,64,2,168
SKU_040,65,2,175
SKU_040,66,2,158
SKU_040,67,2,140
SKU_040,68,2,116
SKU_040,69,2,102
SKU_040,70,2,104
SKU_040,71,2,110
SKU_040,72,2,99
SKU_040,73,2,58
SKU_040,74,2,66
SKU_040,75,2,76
SKU_040,76,2,56
SKU_040,77,2,37
SKU_040,78,2,51
SKU_040,79,2,30
SKU_040,80,2,25
SKU_040,81,2,18
SKU_040,82,2,12
SKU_040,83,2,7
SKU_040,84,2,8
SKU_040,85,2,7
SKU_040,86,2,7
SKU_040,87,2,7
SKU_040,88,2,5
SKU_040,89,2,10
SKU_040,90,2,11
SKU_040,91,2,18
SKU_040,92,2,18
SKU_040,93,2,21
SKU_040,94,2,39
SKU_040,95,2,40
SKU_040,96,2,38
SKU_040,97,2,69
SKU_040,98,2,97
SKU_040,99,2,100
SKU_040,100,2,89
SKU_040,101,2,102
SKU_040,102,2,126
SKU_040,103,2,140
SKU_040,104,2,121
SKU_041,1,1,174
SKU_041,2,1,190
SKU_041,3,1,205
SKU_041,4,1,192
SKU_041,5,1,197
SKU_041,6,1,247
SKU_041,7,1,244
SKU_041,8,1,222
SKU_041,9,1,260
SKU_041,10,1,140
SKU_041,11,1,250
SKU_041,12,1,211
SKU_041,13,1,282
SKU_041,14,1,149
SKU_041,15,1,155
SKU_041,16,1,173
SKU_041,17,1,162
SKU_041,18,1,183
SKU_041,19,1,117
SKU_041,20,1,134
SKU_041,21,1,124
SKU_041,22,1,103
SKU_041,23,1,69
SKU_041,24,1,84
SKU_041,25,1,69
SKU_041,26,1,52
SKU_041,27,1,39
SKU_041,28,1,30
SKU_041,29,1,22
SKU_041,30,1,17
SKU_041,31,1,11
SKU_041,32,1,7
SKU_041,33,1,7
SKU_041,34,1,7
SKU_041,35,1,8
SKU_041,36,1,8
SKU_041,37,1,11
SKU_041,38,1,17
SKU_041,39,1,20
SKU_041,40,1,36
SKU_041,41,1,36
SKU_041,42,1,44
SKU_041,43,1,62
SKU_041,44,1,50
SKU_041,45,1,71
SKU_041,46,1,106
SKU_041,47,1,77
SKU_041,48,1,137
SKU_041,49,1,158
SKU_041,50,1,133
SKU_041,51,1,158
SKU_041,52,1,189
SKU_041,53,2,159
SKU_041,54,2,203
SKU_041,55,2,169
SKU_041,56,2,180
SKU_041,57,2,175
SKU_041,58,2,213
SKU_041,59,2,185
SKU_041,60,2,199
SKU_041,61,2,165
SKU_041,62,2,169
SKU_041,63,2,210
SKU_041,64,2,247
SKU_041,65,2,198
SKU_041,66,2,169
SKU_041,67,2,191
SKU_041,68,2,156
SKU_041,69,2,142
SKU_041,70,2,120
SKU_041,71,2,155
SKU_041,72,2,72
SKU_041,73,2,117
SKU_041,74,2,86
SKU_041,75,2,75
SKU_041,76,2,86
SKU_041,77,2,51
SKU_041,78,2,42
SKU_041,79,2,37
SKU_041,80,2,31
SKU_041,81,2,20
SKU_041,82,2,12
SKU_041,83,2,9
SKU_041,84,2,9
SKU_041,85,2,8
SKU_041,86,2,8
SKU_041,87,2,7
SKU_041,88,2,11
SKU_041,89,2,13
SKU_041,90,2,15
SKU_041,91,2,20
SKU_041,92,2,34
SKU_041,93,2,33
SKU_041,94,2,43
SKU_041,95,2,57
SKU_041,96,2,68
SKU_041,97,2,83
SKU_041,98,2,120
SKU_041,99,2,109
SKU_041,100,2,74
SKU_041,101,2,134
SKU_041,102,2,140
SKU_041,103,2,151
SKU_041,104,2,166
SKU_042,1,1,251
SKU_042,2,1,263
SKU_042,3,1,302
SKU_042,4,1,263
SKU_042,5,1,252
SKU_042,6,1,435
SKU_042,7,1,270
SKU_042,8,1,308
SKU_042,9,1,235
SKU_042,10,1,305
SKU_042,11,1,253
SKU_042,12,1,268
SKU_042,13,1,322
SKU_042,14,1,286
SKU_042,15,1,321
SKU_042,16,1,177
SKU_042,17,1,287
SKU_042,18,1,172
SKU_042,19,1,236
SKU_042,20,1,201
SKU_042,21,1,170
SKU_042,22,1,120
SKU_042,23,1,123
SKU_042,24,1,96
SKU_042,25,1,87
SKU_042,26,1,89
SKU_042,27,1,39
SKU_042,28,1,51
SKU_042,29,1,32
SKU_042,30,1,22
SKU_042,31,1,14
SKU_042,32,1,12
SKU_042,33,1,10
SKU_042,34,1,8
SKU_042,35,1,13
SKU_042,36,1,13
SKU_042,37,1,15
SKU_042,38,1,19
SKU_042,39,1,33
SKU_042,40,1,34
SKU_042,41,1,48
SKU_042,42,1,64
SKU_042,43,1,99
SKU_042,44,1,99
SKU_042,45,1,114
SKU_042,46,1,181
SKU_042,47,1,167
SKU_042,48,1,186
SKU_042,49,1,185
SKU_042,50,1,194
SKU_042,51,1,155
SKU_042,52,1,282
SKU_042,53,2,278
SKU_042,54,2,267
SKU_042,55,2,468
SKU_042,56,2,328
SKU_042,57,2,233
SKU_042,58,2,282
SKU_042,59,2,259
SKU_042,60,2,397
SKU_042,61,2,354
SKU_042,62,2,207
SKU_042,63,2,235
SKU_042,64,2,291
SKU_042,65,2,267
SKU_042,66,2,221
SKU_042,67,2,340
SKU_042,68,2,260
SKU_042,69,2,249
SKU_042,70,2,193
SKU_042,71,2,220
SKU_042,72,2,170
SKU_042,73,2,154
SKU_042,74,2,156
SKU_042,75,2,94
SKU_042,76,2,132
SKU_042,77,2,92
SKU_042,78,2,87
SKU_042,79,2,49
SKU_042,80,2,39
SKU_042,81,2,28
SKU_042,82,2,25
SKU_042,83,2,16
SKU_042,84,2,11
SKU_042,85,2,10
SKU_042,86,2,10
SKU_042,87,2,12
SKU_042,88,2,11
SKU_042,89,2,15
SKU_042,90,2,30
SKU_042,91,2,33
SKU_042,92,2,54
SKU_042,93,2,54
SKU_042,94,2,77
SKU_042,95,2,90
SKU_042,96,2,80
SKU_042,97,2,153
SKU_042,98,2,142
SKU_042,99,2,182
SKU_042,100,2,162
SKU_042,101,2,197
SKU_042,102,2,191
SKU_042,103,2,282
SKU_042,104,2,266
SKU_043,1,1,331
SKU_043,2,1,397
SKU_043,3,1,403
SKU_043,4,1,395
SKU_043,5,1,286
SKU_043,6,1,331
SKU_043,7,1,317
SKU_043,8,1,416
SKU_043,9,1,383
SKU_043,10,1,292
SKU_043,11,1,352
SKU_043,12,1,274
SKU_043,13,1,339
SKU_043,14,1,246
SKU_043,15,1,336
SKU_043,16,1,311
SKU_043,17,1,354
SKU_043,18,1,287
SKU_043,19,1,219
SKU_043,20,1,238
SKU_043,21,1,150
SKU_043,22,1,177
SKU_043,23,1,153
SKU_043,24,1,84
SKU_043,25,1,104
SKU_043,26,1,73
SKU_043,27,1,69
SKU_043,28,1,44
SKU_043,29,1,42
SKU_043,30,1,28
SKU_043,31,1,23
SKU_043,32,1,14
SKU_043,33,1,13
SKU_043,34,1,14
SKU_043,35,1,11
SKU_043,36,1,15
SKU_043,37,1,20
SKU_043,38,1,38
SKU_043,39,1,35
SKU_043,40,1,78
SKU_043,41,1,62
SKU_043,42,1,88
SKU_043,43,1,109
SKU_043,44,1,122
SKU_043,45,1,167
SKU_043,46,1,150
SKU_043,47,1,214
SKU_043,48,1,225
SKU_043,49,1,229
SKU_043,50,1,238
SKU_043,51,1,368
SKU_043,52,1,253
SKU_043,53,2,319
SKU_043,54,2,284
SKU_043,55,2,423
SKU_043,56,2,390
SKU_043,57,2,317
SKU_043,58,2,387
SKU_043,59,2,377
SKU_043,60,2,336
SKU_043,61,2,404
SKU_043,62,2,379
SKU_043,63,2,363
SKU_043,64,2,341
SKU_043,65,2,353
SKU_043,66,2,329
SKU_043,67,2,305
SKU_043,68,2,258
SKU_043,69,2,335
SKU_043,70,2,208
SKU_043,71,2,241
SKU_043,72,2,196
SKU_043,73,2,233
SKU_043,74,2,141
SKU_043,75,2,126
SKU_043,76,2,103
SKU_043,77,2,106
SKU_043,78,2,66
SKU_043,79,2,62
SKU_043,80,2,35
SKU_043,81,2,39
SKU_043,82,2,25
SKU_043,83,2,14
SKU_043,84,2,16
SKU_043,85,2,11
SKU_043,86,2,15
SKU_043,87,2,12
SKU_043,88,2,17
SKU_043,89,2,20
SKU_043,90,2,23
SKU_043,91,2,33
SKU_043,92,2,56
SKU_043,93,2,63
SKU_043,94,2,80
SKU_043,95,2,120
SKU_043,96,2,106
SKU_043,97,2,142
SKU_043,98,2,183
SKU_043,99,2,203
SKU_043,100,2,197
SKU_043,101,2,213
SKU_043,102,2,303
SKU_043,103,2,220
SKU_043,104,2,293
SKU_044,1,1,194
SKU_044,2,1,210
SKU_044,3,1,248
SKU_044,4,1,182
SKU_044,5,1,219
SKU_044,6,1,237
SKU_044,7,1,208
SKU_044,8,1,283
SKU_044,9,1,264
SKU_044,10,1,240
SKU_044,11,1,288
SKU_044,12,1,172
SKU_044,13,1,215
SKU_044,14,1,219
SKU_044,15,1,171
SKU_044,16,1,197
SKU_044,17,1,149
SKU_044,18,1,184
SKU_044,19,1,180
SKU_044,20,1,149
SKU_044,21,1,94
SKU_044,22,1,101
SKU_044,23,1,115
SKU_044,24,1,94
SKU_044,25,1,49
SKU_044,26,1,85
SKU_044,27,1,64
SKU_044,28,1,47
SKU_044,29,1,53
SKU_044,30,1,35
SKU_044,31,1,31
SKU_044,32,1,32
SKU_044,33,1,36
SKU_044,34,1,34
SKU_044,35,1,30
SKU_044,36,1,33
SKU_044,37,1,38
SKU_044,38,1,32
SKU_044,39,1,86
SKU_044,40,1,48
SKU_044,41,1,65
SKU_044,42,1,70
SKU_044,43,1,89
SKU_044,44,1,96
SKU_044,45,1,57
SKU_044,46,1,122
SKU_044,47,1,143
SKU_044,48,1,153
SKU_044,49,1,153
SKU_044,50,1,209
SKU_044,51,1,187
SKU_044,52,1,222
SKU_044,53,2,231
SKU_044,54,2,220
SKU_044,55,2,187
SKU_044,56,2,141
SKU_044,57,2,211
SKU_044,58,2,258
SKU_044,59,2,221
SKU_044,60,2,263
SKU_044,61,2,239
SKU_044,62,2,276
SKU_044,63,2,218
SKU_044,64,2,238
SKU_044,65,2,233
SKU_044,66,2,255
SKU_044,67,2,149
SKU_044,68,2,177
SKU_044,69,2,202
SKU_044,70,2,207
SKU_044,71,2,162
SKU_044,72,2,137
SKU_044,73,2,146
SKU_044,74,2,134
SKU_044,75,2,101
SKU_044,76,2,99
SKU_044,77,2,98
SKU_044,78,2,93
SKU_044,79,2,69
SKU_044,80,2,54
SKU_044,81,2,46
SKU_044,82,2,43
SKU_044,83,2,34
SKU_044,84,2,32
SKU_044,85,2,24
SKU_044,86,2,33
SKU_044,87,2,24
SKU_044,88,2,29
SKU_044,89,2,35
SKU_044,90,2,56
SKU_044,91,2,43
SKU_044,92,2,48
SKU_044,93,2,57
SKU_044,94,2,91
SKU_044,95,2,48
SKU_044,96,2,80
SKU_044,97,2,150
SKU_044,98,2,129
SKU_044,99,2,110
SKU_044,100,2,143
SKU_044,101,2,158
SKU_044,102,2,190
SKU_044,103,2,229
SKU_044,104,2,202
SKU_045,1,1,102
SKU_045,2,1,129
SKU_045,3,1,107
SKU_045,4,1,104
SKU_045,5,1,93
SKU_045,6,1,98
SKU_045,7,1,112
SKU_045,8,1,107
SKU_045,9,1,135
SKU_045,10,1,105
SKU_045,11,1,66
SKU_045,12,1,104
SKU_045,13,1,111
SKU_045,14,1,105
SKU_045,15,1,135
SKU_045,16,1,95
SKU_045,17,1,112
SKU_045,18,1,92
SKU_045,19,1,85
SKU_045,20,1,69
SKU_045,21,1,71
SKU_045,22,1,58
SKU_045,23,1,60
SKU_045,24,1,50
SKU_045,25,1,39
SKU_045,26,1,45
SKU_045,27,1,36
SKU_045,28,1,27
SKU_045,29,1,26
SKU_045,30,1,21
SKU_045,31,1,16
SKU_045,32,1,17
SKU_045,33,1,14
SKU_045,34,1,13
SKU_045,35,1,12
SKU_045,36,1,16
SKU_045,37,1,20
SKU_045,38,1,19
SKU_045,39,1,34
SKU_045,40,1,33
SKU_045,41,1,40
SKU_045,42,1,55
SKU_045,43,1,57
SKU_045,44,1,45
SKU_045,45,1,35
SKU_045,46,1,60
SKU_045,47,1,77
SKU_045,48,1,79
SKU_045,49,1,88
SKU_045,50,1,108
SKU_045,51,1,102
SKU_045,52,1,114
SKU_045,53,2,92
SKU_045,54,2,94
SKU_045,55,2,144
SKU_045,56,2,53
SKU_045,57,2,111
SKU_045,58,2,113
SKU_045,59,2,113
SKU_045,60,2,112
SKU_045,61,2,101
SKU_045,62,2,96
SKU_045,63,2,118
SKU_045,64,2,108
SKU_045,65,2,135
SKU_045,66,2,116
SKU_045,67,2,111
SKU_045,68,2,90
SKU_045,69,2,94
SKU_045,70,2,94
SKU_045,71,2,92
SKU_045,72,2,75
SKU_045,73,2,81
SKU_045,74,2,63
SKU_045,75,2,63
SKU_045,76,2,46
SKU_045,77,2,32
SKU_045,78,2,40
SKU_045,79,2,37
