sku,codigo_barras,nombre,nombre_corto,unidad,pais_origen,precio_costo,fecha_ultima_compra,fecha_ultima_actualizacion,fecha_alta,categoria_id,cantidad_stock,perecedero
160852,160852,RAMA DECOR 140-5101330,RAMA DECOR 140-51013,Unid,Panamá,11381.0,,,2022-09-02 14:39:53.273,7370,17.0,false
215541,215541,CASA C/LUZ  200-3300037,CASA 200-3300037,Unid,Panamá,148199.0,,,2024-07-23 14:06:09.437,6257,0.0,false
248169,248169,JG ADORNO P/ARBOL 2PC ROJO Y DORADO 130-05002,Adornos Rojo Dorado,Unid,Panamá,21990.0,,,2025-09-09 12:08:59.993,6256,42.0,false
248527,248527,MUÑECA D/GENGIBRE 10X5X25CM 150-8000650,MUÑECA D/GENGIBRE 10,Unid,Panamá,29431.0,,,2025-09-12 10:51:29.037,6287,0.0,false
163468,163468,MOLDE REPOSTERIA 831-XDA03-018,MOLDE REPOSTERIA 831,Unid,Panamá,41745.0,,,2022-10-04 11:27:51.507,6268,0.0,false
215428,215428,170-0200029 FALDA P/ARBOL,Falda Árbol Roja,Unid,Panamá,45877.08,,,2024-07-23 10:49:44.703,6256,1.0,false
186636,186636,ESTRELLA DECO 130-4200587,ESTRELLA DECO 130-42,Unid,Panamá,18977.0,,,2023-08-03 15:59:21.023,6257,3.0,false
222658,222658,SET DE 6 ARGOLLAS GRANDES,SET DE 6 ARGOLLAS GR,Unid,Paraguay,109090.91,,,2024-11-14 15:58:08.343,6257,0.0,false
248054,248054,ARBOL ACAPULCO 210CM C/1030 LEDS 15350H 1056494,ARBOL ACAPULCO 210CM,Unid,Brasil,2239764.0,,,2025-09-09 10:14:55.840,6260,3.0,false
248407,248407,ARBOL HILOS DORADOS 13X13X46CM 201-840074,Árbol Dorado 46cm,Unid,Panamá,96992.0,,,2025-09-11 14:58:20.787,6258,0.0,false
248139,248139,BOLA SURTIDA DORADA 12CM JG C/2 1069670,BOLA SURTIDA DORADA,Unid,Brasil,27731.0,,,2025-09-09 11:51:33.583,6253,109.0,false
217505,217505,CASA C/LUZ A/BAT 200-9800233,CASA C/LUZ A/BAT 20,Unid,Panamá,35031.0,,,2024-08-28 11:07:20.740,6257,0.0,false
250305,250305,JGO10CMX4ESFERAS PINTADA  831-239-2552R,Juego Esferas,Unid,China,24652.0,,,2025-09-24 10:02:31.900,6253,4.0,false
247006,247006,BOLA DECOR 3 SURT 130-1200087,Esferas Navideñas,Unid,Panamá,7637.0,,,2025-08-28 10:29:53.430,6253,50.0,false
191373,191373,BAILARINA GR,BAILARINA GR,Unid,Paraguay,45454.545,,,2023-10-13 16:16:25.643,6257,0.0,false
246219,246219,BOLA DE NAVIDAD DE 15 CM JSR-DEC-24-24.,Bola Navidad 15 cm,Unid,China,10196.0,,,2025-08-22 18:34:07.870,6253,9.0,false
247250,247250,RAMA DECOR X53CM 140-2501638,Rama Decorativa,Unid,Panamá,10995.0,,,2025-08-28 13:46:24.823,7370,0.0,false
215801,215801,MALLA 130-6600153/25,MALLA 130-6600153/25,Unid,Panamá,22243.0,,,2024-07-30 10:10:42.513,6257,0.0,false
217532,217532,CASA C/LUZ 201-2200152,CASA C/LUZ 201-2200,Unid,Panamá,97174.0,,,2024-08-28 11:54:37.790,6257,0.0,false
219578,219578,150-8100894A SANTA DECOR,150-8100894A SANTA D,Unid,Panamá,17015.0,,,2024-09-23 15:51:40.670,6257,1.0,false
220262,220262,CAJA GR 200-2100807,CAJA GR 200-2100807,Unid,Panamá,88918.5,,,2024-10-07 14:20:50.273,6274,0.0,false
215570,215570,CINTA 130-5400527,CINTA 130-5400527,Unid,Panamá,23325.0,,,2024-07-23 14:58:26.620,6278,1.0,false
254793,254793,PICK NAVIDEÑO CON BRILLO SZ2519-1899,PICK NAVIDEÑO CON BR,Unid,Panamá,4612.0,,,2025-10-28 10:34:06.853,7370,337.0,false
218684,218684,130-9502613 JG DE BOLAS TIPO CEBOLLA,130-9502613 JG BOLAS,Unid,Panamá,25936.0,,,2024-09-13 15:52:34.700,6253,26.0,false
186648,186648,PUNTA D/ARBOL 130-5001069,PUNTA D/ARBOL 130-50,Unid,Panamá,65627.0,,,2023-08-03 16:36:30.710,6256,0.0,false
134785,134785,POINSETIA DECOR 140-5801360,Ramo deco,Unid,Panamá,10922.0,,,2021-08-27 15:16:08.957,7373,1.0,false
246504,246504,"ABRIDOR DE BOTELLA 10,6 CM JSR-DEC-24-853",Abridor Muñeco Nieve,Unid,China,7844.0,,,2025-08-23 08:49:58.513,7337,0.0,false
219908,219908,202-0200026 CASA C/LUZ A BAT,CASA C/LUZ A BAT,Unid,Panamá,47457.0,,,2024-09-26 14:54:59.663,6257,0.0,false
254295,254295,PORTA SERVILLETERO 33X33 187000033,PORTA SERVILLETERO,Unid,Brasil,469365.0,,,2025-10-22 10:37:51.440,6319,1.0,false
247095,247095,JG BOLA DECOR 6PZ 8CM 130-5001986,Bolas Decorativas,Unid,Panamá,44650.0,,,2025-08-28 12:01:40.903,6253,27.0,false
222349,222349,BOLSA 52X70 NOEL CARMIN 52248,BOLSA 52X70 NOEL CAR,Unid,Paraguay,2872.7272,,,2024-11-05 15:57:35.250,6270,0.0,false
215454,215454,PORTAPLATO 180-0700441,PORTAPLATO 180-07004,Unid,Panamá,18983.0,,,2024-07-23 11:10:15.663,6265,0.0,false
167015,167015,MOVIL DE ARBOLITO Y ESTRELLAS,MOVIL DE ARBOLITO Y,Unid,Paraguay,146363.636,,,2022-10-25 09:26:19.593,6257,0.0,false
115371,115371,ESTRELLA DE ARBOL  ROJA 831-XMTX215-407A,ESTRELLA ROJA,Unid,China,6198.0,,,2020-10-09 11:12:42.557,6257,3.0,false
250324,250324,PONSETIA 9P 26X30CM NATUR 831-AMX044- 25207,Poinsettia Dorada,Unid,China,10171.0,,,2025-09-24 10:17:11.163,7373,26.0,false
215519,215519,JG BOLA DECOR 130-5001793,JG BOLA 130-5001793,Unid,Panamá,43497.0,,,2024-07-23 12:02:05.467,6253,0.0,false
186678,186678,CINTA 130-5400417,CINTA 130-5400417,Unid,Panamá,16469.0,,,2023-08-04 09:04:48.657,6278,0.0,false
254671,254671,VELA ÁRBOL DE NAVIDAD NB25195-159,VELA ÁRBOL DE NAVIDA,Unid,Panamá,49510.0,,,2025-10-24 14:05:14.020,6298,0.0,false
160594,160594,FLOR DECOR 140-1500477,FLOR DECOR 140-15004,Unid,Panamá,8787.0,,,2022-08-30 09:18:33.133,7373,0.0,false
250676,250676,ARBOL 15CM VERDE 72 831-D048-24134A,Árbol Verde 15 cm,Unid,China,7154.0,,,2025-09-24 15:17:09.867,6258,4.0,false
219849,219849,201-8000035 SETx2 TAZA C/PLATO,SETx2 TAZA C/PLATO,Unid,Panamá,39454.0,,,2024-09-26 11:08:40.950,6266,1.0,false
246292,246292,DECORACIÓN NAVIDEÑA 14 X 6 CM JSR-APR-6502,Adorno Navideño,Unid,China,4510.0,,,2025-08-22 21:46:50.997,6257,3.0,false
247976,247976,"CINTA CUADRÍCULA CLARO 6,3X914CM 1069714",CINTA CUADRÍCULA CLA,Unid,Brasil,14583.0,,,2025-09-09 09:00:39.630,6278,0.0,false
206274,206274,CASCANUECES 30CM JSR-JAN-331,Cascanueces 30cm JSR,Unid,China,38412.0,,,2024-04-11 10:50:51.667,7340,0.0,false
218600,218600,831-CS001-2427 FIGURA M-JENGIBRE,FIGURA M-JENGIBRE,Unid,Panamá,34583.0,,,2024-09-13 11:43:18.400,6255,0.0,false
250389,250389,MAGNOLIA 11P 23X30CM R 831-AMX044- 2536A,Flor Magnolia Roja,Unid,China,7498.0,,,2025-09-24 11:01:00.887,7373,150.0,false
250319,250319,JGO 3PZAS ESFERA 10CM  831-MX2467- 2598C,Juego Esferas 10 cm,Unid,China,15084.0,,,2025-09-24 10:10:50.807,6253,3.0,false
218590,218590,381-D033-2404 CASCANUECES ROJO VERDE,CASCANUECES RJO VERD,Unid,Panamá,129863.0,,,2024-09-13 11:23:44.640,7340,0.0,false
247277,247277,RAMA DECOR 33X12X12CM 140-5201710,Rama Decorativa,Unid,Panamá,7889.0,,,2025-08-28 13:54:00.523,7370,6.0,false
162568,162568,POINSETTIA 140-5802016,POINSETTIA 140-58020,Unid,Panamá,6293.0,,,2022-09-28 11:44:06.540,7373,0.0,false
215888,215888,201-4600017 LETRERO DECOR,201-4600017 LETRERO,Unid,Panamá,285369.0,,,2024-07-30 11:28:48.690,6257,0.0,false
222677,222677,ESTRELLAS,ESTRELLAS,Unid,Paraguay,10909.0909,,,2024-11-15 14:01:32.190,6257,0.0,false
254123,254123,CASA DE NAVIDAD COLGANTE10X1X12CM NB25134-112,CASA DE NAVIDAD COLG,Unid,Panamá,14967.0,,,2025-10-20 16:14:46.760,7333,283.0,false
217427,217427,CALENDARIO DECO 201-2500373,CALENDARIO DECO 201-,Unid,Panamá,126435.0,,,2024-08-28 09:33:37.730,6257,0.0,false
256633,256633,Kit 6 individuales Navidad del Paraguay,Kit 6 individuales N,Unid,Paraguay,152727.2733,,,2025-11-28 14:10:09.270,7365,0.0,false
254264,254264,SERVILLETA POA NOEL ROJA 20HJ 19001086,SERVILLETA POA NOEL,Unid,Brasil,11734.0,,,2025-10-22 09:24:59.197,6296,0.0,false
215777,215777,VELA 200-9100072B,VELA 200-9100072B,Unid,Panamá,47505.0,,,2024-07-29 15:33:45.573,6298,1.0,false
246876,246876,PLATO GALLETA 17.7X14.9X7.3CM 202-5100011,Plato Galleta,Unid,Panamá,25564.0,,,2025-08-27 10:28:14.780,6264,2.0,false
254716,254716,PAN DULCE FRUTAS,PAN DULCE FRUTAS,Unid,Paraguay,10908.3333,,,2025-10-27 11:14:51.730,7358,261.0,true
250609,250609,MACETA BAYAS 48CM ROJO 2 831-MX2467-2572,Maceta Bayas Roja,Unid,China,46977.0,,,2025-09-24 13:59:27.220,6256,1.0,false
192834,192834,ORGAMENTO 831-XMTX219-1038-23E,ORGAMENTO 831-XMTX21,Unid,Panamá,9328.0,,,2023-10-31 10:27:05.757,6257,1.0,false
248329,248329,AVE CASA COLGANTE 10X10X18CM 200-2400388,Colgante Pajarito,Unid,Panamá,55437.0,,,2025-09-10 15:37:30.103,7333,0.0,false
215378,215378,BOLA 130-2502150,BOLA 130-2502150,Unid,Panamá,42776.0,,,2024-07-23 10:27:09.093,6253,0.0,false
247055,247055,JG BOLA  4PZ 10X20X20CM 130-2502517,Esferas Jengibre 4PZ,Unid,Panamá,35668.0,,,2025-08-28 11:09:33.090,6253,52.0,false
187677,187677,SAGRADA FAMILIA 100-4900469,SAGRADA FAMILIA 100-,Unid,Panamá,96139.0,,,2023-08-12 11:21:25.087,6288,0.0,false
247347,247347,SERVILLETERO DOLOMITA 180-1100186,Servilletero Festivo,Unid,Panamá,23835.0,,,2025-08-28 14:35:21.150,6319,8.0,false
181302,181302,GUIRNALDA 420-592886,GUIRNALDA 420-592886,Unid,Panamá,62347.0,,,2023-05-18 15:20:33.310,6282,0.0,false
250543,250543,FIG SANTA 27CM ROJO 12 831-XMTX254- 2546,FIG SANTA 27CM ROJO,Unid,China,78434.0,,,2025-09-24 13:09:17.097,6255,0.0,false
160630,160630,RAMA DECOR 140-4100854,RAMA DECOR 140-41008,Unid,Panamá,13390.0,,,2022-08-30 11:09:35.520,7370,0.0,false
246252,246252,TAZA DE 350 ML JSR-DEC-24-177,TAZA DE 350 ML,Unid,China,13920.0,,,2025-08-22 20:41:33.860,6266,1.0,false
170288,170288,Almohadas navideñas,Almohadas navideñas,Pqte,Paraguay,127272.725,,,2022-11-30 08:59:40.190,6257,0.0,false
187782,187782,PORTAPLATO 180-0700483,PORTAPLATO 180-07004,Unid,Panamá,10098.0,,,2023-08-14 11:57:49.160,6265,0.0,false
215240,215240,ADORNO COLGANTE 130-5001939,Adorno Colgante Rojo,Unid,Panamá,21439.0,,,2024-07-22 16:08:44.333,6253,42.0,false
215284,215284,HOMBRE D/NIEVE 150-8000534B,HOMBRE 150-8000534B,Unid,Panamá,51474.0,,,2024-07-23 09:24:46.953,6257,1.0,false
217328,217328,RAMA DECOR 13CM 140-5802715,RAMA DECOR 13CM,Unid,Panamá,4413.0,,,2024-08-27 10:18:57.240,7370,1.0,false
255168,255168,FUENTE ANGEL REDONDO B.A.,FUENTE ANGEL REDONDO,Unid,Paraguay,109090.91,,,2025-11-05 09:02:53.667,6257,1.0,false
246848,246848,"ADORNO COLGANTE 2 SURT 40X40X40CM 201-8900626,",ADORNO COLGANTE 2 SU,Unid,Panamá,13246.0,,,2025-08-27 09:42:44.103,7333,0.0,false
250476,250476,ORNAMENTO 7X10CM ROJO 831-XMTX215- 2509A,Adorno Rojo,Unid,China,5257.0,,,2025-09-24 11:44:22.533,7333,5.0,false
191347,191347,PANTALLA NATURAL G,PANTALLA NATURAL G,Unid,Paraguay,2727.2727,,,2023-10-13 15:21:45.390,6277,0.0,false
205739,205739,ESTRELLA BLANCA C/PALO GR,ESTRELLA BLANCA C/PA,Unid,Paraguay,10909.0908,,,2024-04-04 15:24:57.030,6257,2.0,false
223441,223441,SETx6 ESFERAS VERDES 5CM LRH006A,SETx6 ESFERAS VERDES,Unid,Paraguay,4090.9083,,,2024-11-23 09:38:10.500,6253,0.0,false
217425,217425,JG CAJAS D/REGALO 200-2100810,JG CAJAS D/REGALO 2,Unid,Panamá,171212.0,,,2024-08-28 09:31:50.710,6273,0.0,false
162575,162575,POINSETTIA  140-5802190,POINSETTIA  140-5802,Unid,Panamá,14176.0632,,,2022-09-28 13:38:50.377,7373,1.0,false
247145,247145,JG BOLAS 4PZ 10CM 130-5002224,Esferas Doradas 10cm,Unid,Panamá,37347.0,,,2025-08-28 12:20:41.320,6253,29.0,false
135478,135478,PORTA CORONA 201-0300017,Soporte Corona,Unid,Panamá,8184.0,,,2021-09-02 16:09:47.610,6256,3.0,false
215812,215812,GUIRNALDA DECO 130-7000468,GUIRNALDA DECO 130-7,Unid,Panamá,52502.0,,,2024-07-30 10:19:24.580,6282,0.0,false
217360,217360,FALDA P/ARBOL 170-2800396,FALDA P/ARBOL 170-28,Unid,Panamá,68443.0,,,2024-08-27 11:20:41.940,6256,0.0,false
135407,135407,JGO DE BOLA DECOR 100MM 130-9501509,Jgo bola deco,Unid,Panamá,32811.0,,,2021-09-02 13:53:05.863,6253,0.0,false
220937,220937,SET PAPEL NAVIDEÑO JSR-AUG620,SET PAPEL NAVIDEÑO,Unid,China,5256.0,,,2024-10-15 15:19:10.393,6270,113.0,false
217120,217120,831-XR16-03-22B BANDEJA BLANCO-ROJO-VERDE,BANDEJA BCO-ROJO-VER,Unid,Panamá,70254.0,,,2024-08-23 15:11:58.160,6262,0.0,false
215430,215430,COJIN 170-3000277,COJIN 170-3000277,Unid,Panamá,92365.0,,,2024-07-23 10:51:30.457,6257,0.0,false
186951,186951,FIGURA DECO 201-2500362,FIGURA DECO 201-2500,Unid,Panamá,5183.0,,,2023-08-07 11:53:02.277,6257,0.0,false
215527,215527,JG ARBOLES DECOR 200-2100489,JG ARBOLES DECOR 200,Unid,Panamá,86134.0,,,2024-07-23 13:34:05.443,6257,0.0,false
215863,215863,ADORNO COLGANTE 201-3500306,ADORNO 201-3500306,Unid,Panamá,26161.0,,,2024-07-30 10:58:42.793,7333,0.0,false
187719,187719,CINTA 130-5400419,CINTA 130-5400419,Unid,Panamá,17310.0,,,2023-08-14 09:27:12.787,6278,1.0,false
215417,215417,170-0200004 BOTA DECOR,BOTA 170-0200004,Unid,Panamá,16923.0,,,2024-07-23 10:44:54.597,6257,0.0,false
248013,248013,BOLA DETALLES ORO/LÍNEAS BLANCO 1CM 1081893,BOLA DETALLES ORO/LÍ,Unid,Brasil,17379.0,,,2025-09-09 09:29:11.253,6253,170.0,false
187683,187683,ESTRELLA COLGANTE 130-2501836,ESTRELLA COLGANTE,Unid,Panamá,7721.0,,,2023-08-12 11:41:21.360,7333,1.0,false
247312,247312,RAMA DECOR 22X21CM 140-5702936,Rama Decorativa Roja,Unid,Panamá,7721.0,,,2025-08-28 14:04:09.047,7370,0.0,false
248374,248374,RAMA DECOR ONDULADA 201-3500268,Rama Decor Ondulada,Unid,Panamá,16806.0,,,2025-09-11 09:29:09.210,7370,0.0,false
186738,186738,POINSETIA 140-5702067,POINSETIA 140-570206,Unid,Panamá,9530.0,,,2023-08-04 13:50:42.943,7373,0.0,false
257382,257382,GLOBO FELIZ AÑO NUEVO F3246/A0440/F0598,GLOBO FELIZ AÑO NUEV,Unid,Paraguay,2386.3635,,,2025-12-06 09:33:25.573,6253,10.0,false
247525,247525,ARBOL DE NAVIDAD MARANELO 60CM NB25190-103,ARBOL DE NAVIDAD MAR,Unid,Panamá,29448.0,,,2025-08-29 15:39:04.690,6258,4.0,false
246397,246397,"63 MM, CINTA DE 10 YARDAS / ROLLO JSR-DEC-24-629",Cinta Navideña 63mm,Unid,China,15391.0,,,2025-08-23 00:28:28.010,6278,3.0,false
247459,247459,CONO DECOR 17X17X41CM 202-2600025,CONO DECOR 17X17X41C,Unid,Panamá,105747.0,,,2025-08-28 16:18:50.657,6257,0.0,false
220255,220255,ARBOL CH DECOR 200-2100489,ARBOL CH DECOR,Unid,Panamá,25122.4166,,,2024-10-07 14:14:19.120,6258,1.0,false
246004,246004,CAMINO D/MESA BLANCO 180X33CM 170-2800425,CAMINO D/MESA 180X33,Unid,Panamá,28178.0,,,2025-08-21 16:49:11.370,6290,3.0,false
247351,247351,RENO DECOR 17X8.50X28CM 130-7000517,Reno Decorativo 28cm,Unid,Panamá,61520.0,,,2025-08-28 14:38:36.143,6255,0.0,false
191795,191795,POSAPLATO XM23147-103,POSAPLATO XM23147-10,Unid,Panamá,12624.0,,,2023-10-20 15:58:08.697,6265,0.0,false
163480,163480,ADORNO ESTRELLA 831-XMTX349-231,ADORNO ESTRELLA 831-,Unid,Panamá,5352.0,,,2022-10-04 11:59:23.600,6256,0.0,false
250317,250317,JGO 2PZAS ESFERA 12CM  831-MX2467- 2599A,Esferas Rojo 12cm,Unid,China,16204.0,,,2025-09-24 10:09:39.700,6253,0.0,false
217464,217464,PERRO DECO 201-3700150,PERRO DECO 201-37001,Unid,Panamá,47190.0,,,2024-08-28 10:28:31.457,6255,2.0,false
222654,222654,SET DE 6 BASTONCITOS FINOS,SET6 BASTONCITO FINO,Unid,Paraguay,87272.7266,,,2024-11-14 15:53:38.497,6257,0.0,false
192356,192356,ORGAMENTO 831-XMFE104-324A,ORGAMENTO 831-XMFE10,Unid,Panamá,11402.0,,,2023-10-25 15:54:20.167,6257,1.0,false
215558,215558,CAMPANA 200-4200080,CAMPANA 200-4200080,Unid,Panamá,56734.0,,,2024-07-23 14:33:54.140,6257,0.0,false
215768,215768,ESCENA NAVIDAD 200-7200016,ESCENA  200-7200016,Unid,Panamá,28616.0,,,2024-07-29 14:23:16.200,6257,0.0,false
250387,250387,MAGNOLIA 10P 30X30CM N 831-AMX044- 25218,Flor Magnolia 10P,Unid,China,10257.0,,,2025-09-24 10:59:51.477,7373,0.0,false
257044,257044,CASITA P/PESEBRE,CASITA P/PESEBRE,Unid,Paraguay,18181.82,,,2025-12-03 14:16:35.980,6288,0.0,false
246263,246263,DECORACIÓN NAVIDEÑA JSR-DEC-24-302,DECORACIÓN NAVIDEÑA,Unid,China,3922.0,,,2025-08-22 20:54:47.663,6257,3.0,false
187725,187725,RAMA DECOR 140-1300660,RAMA DECOR 140-13006,Unid,Panamá,13916.0,,,2023-08-14 09:35:52.080,7370,0.0,false
247997,247997,GUIRNALDA FRUTA ROJO 65CM 1091255,GUIRNALDA FRUTA ROJO,Unid,Brasil,85299.0,,,2025-09-09 09:18:29.013,6282,0.0,false
217175,217175,831-2788-239101375R JGO 6 ESFERAS 6CM,Juego Esferas 6cm,Unid,Panamá,9222.0,,,2024-08-26 09:30:50.960,6253,1.0,false
248022,248022,COLGANTE ESTRELLA 12CM 1075281,COLGANTE ESTRELLA,Unid,Brasil,6192.0,,,2025-09-09 09:33:45.930,7333,2.0,false
246069,246069,GUIRNALDA FRUTOS ROJOS 15X152X5CM 200-3000390,Guirnalda Frutos,Unid,Panamá,105968.0,,,2025-08-22 11:42:19.977,6282,0.0,false
217248,217248,831-AMX044-2135I POINSETIA 30X40CM BLANCO,POINSETIA 30X40CM BL,Unid,Panamá,8565.0,,,2024-08-26 14:38:25.367,7373,11.0,false
246759,246759,CASAS DECOR 3 SURT 8.4X2.5X15CM 201-2500481,CASAS DECOR 3 SURT 8,Unid,Panamá,8184.0,,,2025-08-26 16:29:49.947,6257,0.0,false
214787,214787,JG SAGRADA FAMILIA 100-4900520,JG 100-4900520,Unid,Panamá,118058.0,,,2024-07-17 10:50:08.487,6288,0.0,false
246576,246576,ÁRBOL ARTIFICIAL 2 M X 1.5 M JSR-APR-500-5,ÁRBOL ARTIFICIAL 2 M,Unid,China,627414.0,,,2025-08-25 10:20:11.933,6260,2.0,false
187739,187739,FLOR DECO 140-5201153,FLOR DECO 140-520115,Unid,Panamá,11370.0,,,2023-08-14 10:12:45.927,7373,0.0,false
248113,248113,BOLA LISA TRANSPARENTE GRANATE 10CM JG 1026283,BOLA LISA TRANSPAREN,Unid,Brasil,22415.0,,,2025-09-09 11:41:47.660,6253,1.0,false
186795,186795,PORTAPLATO 180-0700355,PORTAPLATO 180-07003,Unid,Panamá,15382.0,,,2023-08-05 09:12:19.083,6265,0.0,false
247056,247056,JG BOLA  4PZ 10X20X20CM 130-2502521,Bolas Decorativas,Unid,Panamá,39026.0,,,2025-08-28 11:10:22.587,6253,65.0,false
135594,135594,FLOR ART. 140-4100789,Flor artificial,Unid,Panamá,16384.56,,,2021-09-03 14:35:21.737,7373,0.0,false
257335,257335,Tarjetas Navideñas 2025,Tarjetas Navideñas 2,Unid,Paraguay,2500.0,,,2025-12-05 10:46:25.353,6280,0.0,false
254830,254830,CAMPANA NAVIDEÑA PARA COLGAR XM25200-43,CAMPANA NAVIDEÑA PAR,Unid,Panamá,184565.0,,,2025-10-28 12:11:23.727,7339,2.0,false
256053,256053,ARBOL LAZO DE CROCHET VERDE MUSGO SMALL,ARBOL LAZO DE CROCHE,Unid,Paraguay,56000.0,,,2025-11-19 09:58:00.273,6257,0.0,false
247043,247043,BOLAS 10CM EN TUBO 6PZS 130-2502383,Bolas Doradas y,Unid,Panamá,50439.0,,,2025-08-28 11:00:27.840,6253,10.0,false
250423,250423,RELLENO 50CM DORADO 2 831-MXMAS91- 2541B,Relleno Dorado 50cm,Unid,China,9739.0,,,2025-09-24 11:19:30.350,7370,2.0,false
248143,248143,BOLA TUBO FOSCA DORADA 10CM JG 1026446,BOLA TUBO FOSCA DORA,Unid,Brasil,34628.0,,,2025-09-09 11:52:35.337,6253,24.0,false
247343,247343,ANILLO P/SERVILLETA 14CM 140-0300144,Anillo Servilletero,Unid,Panamá,4448.0,,,2025-08-28 14:32:45.233,6319,5.0,false
193101,193101,GLOBO 150MM 6192,GLOBO 150MM 6192,Unid,Paraguay,71818.18,,,2023-11-02 11:45:27.510,6253,0.0,false
247302,247302,RAMA DECOR 45CM 140-5702730,Rama Decorativa 45cm,Unid,Panamá,9232.0,,,2025-08-28 14:00:40.550,7370,0.0,false
217369,217369,JGO VASOS 4PCS 560ML 180-2900521,JGO VASOS 4PCS 560ML,Unid,Panamá,89336.0,,,2024-08-27 11:48:17.433,6267,0.0,false
247519,247519,GUIRNALDA NAVIDEÑA 9FTX12 NB25190-19,GUIRNALDA NAVIDEÑA 9,Unid,Panamá,71157.0,,,2025-08-29 15:28:52.093,6282,0.0,false
254259,254259,CAJAS DE JENGIBRE P/M/G 1020651,CAJAS DE JENGIBRE,Unid,Brasil,56765.0,,,2025-10-21 16:31:21.877,6273,0.0,false
254683,254683,MUÑECO NAVIDEÑO PARA COLGAR 11CM QD2504-879,MUÑECO NAVIDEÑO PARA,Unid,Panamá,12269.0,,,2025-10-24 14:48:01.200,7333,7.0,false
248162,248162,PORTA VELA PIÑA GRANATE 27CM 1001853,PORTA VELA PIÑA GRAN,Unid,Brasil,122278.0,,,2025-09-09 12:00:50.850,7335,12.0,false
247468,247468,LAMPARA D/MESA  C/LUZ A/BAT3 8.5X8.5X18CM 202-3100,LAMPARA D/MESA  C/LU,Unid,Panamá,48006.0,,,2025-08-28 16:23:06.150,6285,0.0,false
215238,215238,ADORNO COLGANTE 130-5001909,ADORNO 130-5001909,Unid,Panamá,64222.0,,,2024-07-22 16:05:57.673,7333,0.0,false
250555,250555,ORNA SANTA HNIE 28CM 831-XMFE104- 2516B4,Figuras Navideñas,Unid,China,17670.0,,,2025-09-24 13:17:26.767,6255,1.0,false
191585,191585,SOMBRERO DE NAVIDAD NB2319-3322,SOMBRERO DE NAVIDAD,Unid,Estados Unidos,9338.0,,,2023-10-17 15:18:18.127,6257,0.0,false
250442,250442,RELLENO 82CM CHAMPANA 831-AMX044- 25100N,Relleno Dorado 82cm,Unid,China,10429.0,,,2025-09-24 11:28:34.297,7370,158.0,false
186647,186647,PUNTA D/ARBOL 130-5000472,PUNTA D/ARBOL 130-50,Unid,Panamá,22320.0,,,2023-08-03 16:29:25.040,6256,0.0,false
254453,254453,BOLA SANDIA 15CM ROJO NB2515-1715,BOLA SANDIA 15CM ROJ,Unid,Panamá,13140.0,,,2025-10-23 10:35:05.257,6253,0.0,false
254757,254757,MALLA PLASTICA QD2557-875,MALLA PLASTICA QD255,Unid,Panamá,26715.0,,,2025-10-27 15:37:39.740,6257,0.0,false
255384,255384,VELA 165G FLOR DE COCO,VELA 165G FLOR DE CO,Unid,Paraguay,41363.6363,,,2025-11-07 14:43:39.860,6298,0.0,false
191715,191715,CINTA NB2336-489,CINTA NB2336-489,Unid,Panamá,13488.0,,,2023-10-19 16:46:10.107,6278,0.0,false
194150,194150,PELOTAS DE YSYPO NEGRO G,PELOTAS DE YSYPO,Unid,Paraguay,13636.3633,,,2023-11-21 13:30:35.970,6253,4.0,false
163460,163460,PERRO ORNAMENTO 831-XMNBC-0111138GR,PERRO ORNAMENTO 831-,Unid,Panamá,16412.0,,,2022-10-04 11:09:13.473,6256,14.0,false
215831,215831,REGALO 201-3500058,REGALO 201-3500058,Unid,Panamá,63845.0,,,2024-07-30 10:35:14.303,6257,0.0,false
248482,248482,FLOR NAV DECOR BEIGE 40X27X27CM 140-5201705,Flor Decorativa,Unid,Panamá,14465.0,,,2025-09-12 10:09:35.427,7373,0.0,false
219826,219826,201-4600075 ADORNO COLGANTE,ADORNO COLGANTE 201-,Unid,Panamá,87922.0,,,2024-09-26 10:51:49.013,6257,0.0,false
247463,247463,CONO DECOR 12X12X35CM 202-2600043,CONO DECOR 12X12X35C,Unid,Panamá,75115.0,,,2025-08-28 16:21:07.163,6257,0.0,false
215458,215458,JG BOLA DECOR 130-5001663,JG BOLA 130-5001663,Unid,Panamá,41246.0,,,2024-07-23 11:11:34.510,6253,0.0,false
215805,215805,ADORNO P/COLGAR ARBOL 130-7000373,ADORNO P/COLGAR,Unid,Panamá,104643.0,,,2024-07-30 10:13:58.010,6256,0.0,false
250601,250601,BASE REDONDA 635X2286CM  831-T002-2423,BASE REDONDA 635X228,Unid,China,112312.0,,,2025-09-24 13:55:08.620,6256,0.0,false
246883,246883,JG NACIMIENTO 11PZ 27X10X14.5CM 202-5400002,JG NACIMIENTO 11PZ 2,Unid,Panamá,149418.0,,,2025-08-27 10:42:58.440,6288,0.0,false
218642,218642,130-9502537 JG BOLA DECOR,130-9502537 JG BOLA,Unid,Panamá,33477.0,,,2024-09-13 14:42:40.930,6253,0.0,false
257396,257396,Bandolera Nudo Black Navidad,Bandolera Nudo Black,Unid,Paraguay,157772.7275,,,2025-12-09 08:07:22.070,6268,0.0,false
162684,162684,TAZA 180-1000063,TAZA 180-1000063,Unid,Panamá,20238.0,,,2022-09-28 16:20:06.450,6266,1.0,false
